TimeStamp,GSR Data,ECG Data,EMG Data,Acc1 X,Acc1 Y,Acc1 z,Acc2 X,Acc2 Y,Acc2 z 
89635,1023,504,501,15484,-5484,3660,5844,3820,-14524
89641,1023,504,501,15464,-5532,3676,5892,3796,-14684
89647,1023,504,500,15416,-5480,3536,5748,3776,-14808
89653,1023,504,504,15492,-5420,3528,5792,3752,-14756
89659,1023,505,503,15420,-5488,3592,5960,3684,-14624
89664,1023,504,502,15492,-5460,3488,5888,3672,-14684
89670,1023,505,505,15516,-5512,3520,5900,3764,-14660
89675,1023,504,504,15536,-5464,3576,6040,3752,-14732
89681,1023,504,502,15568,-5444,3764,5996,3772,-14596
89687,1023,504,504,15580,-5504,3604,5908,3716,-14584
89693,1023,504,506,15496,-5444,3560,5832,3844,-14476
89699,1023,504,508,15544,-5372,3528,5844,3700,-14764
89704,1023,504,509,15408,-5552,3600,5768,3764,-14584
89710,1023,504,508,15504,-5484,3500,5920,3768,-14580
89715,1023,504,507,15560,-5500,3476,5980,3744,-14644
89721,1023,504,508,15560,-5592,3644,5808,3808,-14608
89726,1023,504,506,15428,-5464,3680,5856,3772,-14692
89733,1023,504,508,15444,-5444,3580,5948,3800,-14744
89738,1023,504,507,15512,-5592,3552,5940,3752,-14836
89744,1023,504,509,15504,-5456,3460,5904,3716,-14780
89750,1023,505,511,15572,-5500,3456,5876,3732,-14752
89755,1023,504,512,15492,-5584,3504,5960,3856,-14612
89761,1023,505,515,15484,-5556,3632,5916,3784,-14564
89766,1023,504,511,15468,-5428,3596,5844,3680,-14608
89773,1023,504,511,15500,-5488,3512,5904,3652,-14772
89778,1023,504,512,15424,-5388,3508,5848,3700,-14752
89784,1023,504,513,15484,-5408,3604,5900,3696,-14768
89789,1023,505,514,15536,-5516,3512,5924,3720,-14732
89795,1023,505,512,15480,-5492,3616,5988,3632,-14668
89801,1023,505,509,15476,-5412,3512,5960,3716,-14848
89806,1023,505,507,15512,-5428,3484,5980,3752,-14796
89812,1023,504,506,15444,-5460,3412,5936,3780,-14692
89818,1023,504,507,15524,-5548,3628,5876,3744,-14660
89824,1023,505,504,15480,-5416,3428,5996,3764,-14760
89829,1023,505,500,15456,-5488,3480,6032,3772,-14552
89835,1023,505,498,15492,-5464,3516,5832,3800,-14732
89841,1023,505,498,15524,-5420,3572,5932,3748,-14708
89846,1023,505,497,15516,-5572,3620,5940,3692,-14728
89852,1023,505,499,15508,-5460,3552,5916,3800,-14864
89858,1023,505,496,15496,-5488,3556,5940,3728,-14624
89864,1023,505,494,15508,-5512,3588,5780,3768,-14620
89869,1023,505,494,15540,-5456,3488,5808,3764,-14840
89875,1023,505,494,15516,-5512,3500,5964,3696,-14664
89880,1023,505,496,15560,-5468,3432,6056,3752,-14676
89886,1023,505,497,15584,-5452,3564,5888,3732,-14780
89892,1023,505,499,15476,-5392,3496,5904,3704,-14676
89897,1023,505,498,15472,-5536,3704,6052,3616,-14452
89904,1023,505,499,15452,-5540,3604,5892,3712,-14892
89909,1023,505,501,15452,-5504,3536,5908,3748,-14524
89915,1023,505,500,15544,-5556,3652,5940,3760,-14624
89920,1023,505,506,15396,-5456,3700,5920,3768,-14620
89926,1023,505,504,15428,-5512,3564,5936,3692,-14748
89931,1023,504,501,15472,-5396,3488,5876,3760,-14532
89937,1023,504,502,15524,-5492,3608,5828,3660,-14604
89944,1023,505,505,15472,-5480,3552,5864,3712,-14736
89949,1023,504,504,15500,-5408,3696,5980,3680,-14636
89955,1023,504,504,15456,-5468,3600,5872,3712,-14608
89960,1023,505,506,15548,-5556,3580,6076,3784,-14768
89966,1023,504,508,15468,-5432,3624,5980,3728,-14656
89971,1023,504,511,15544,-5532,3688,5984,3864,-14644
89977,1023,505,506,15496,-5460,3456,5928,3744,-14556
89984,1023,505,505,15464,-5416,3388,5968,3700,-14560
89989,1023,505,509,15492,-5456,3472,5928,3696,-14748
89995,1023,505,512,15544,-5500,3716,5712,3740,-14636
90000,1023,505,507,15636,-5568,3556,5868,3548,-14640
90006,1023,505,507,15416,-5476,3680,5832,3704,-14600
90011,1023,505,508,15480,-5520,3616,5960,3720,-14552
90017,1023,505,507,15556,-5432,3664,5960,3816,-14548
90022,1023,505,507,15440,-5420,3632,5844,3804,-14800
90029,1023,504,509,15428,-5404,3576,5948,3812,-14832
90035,1023,505,508,15548,-5528,3500,5896,3620,-14856
90040,1023,504,509,15476,-5576,3476,5844,3736,-14712
90046,1023,505,509,15448,-5420,3468,5928,3632,-14808
90051,1023,505,507,15400,-5544,3580,5892,3700,-14708
90057,1023,505,507,15440,-5480,3540,5928,3692,-14760
90062,1023,505,509,15444,-5452,3568,5928,3720,-14796
90068,1023,505,508,15516,-5500,3540,5912,3664,-14600
90074,1023,504,505,15468,-5436,3648,5848,3664,-14672
90080,1023,505,505,15472,-5496,3680,5892,3628,-14720
90086,1023,505,505,15584,-5428,3684,5820,3740,-14764
90091,1023,505,508,15560,-5488,3428,5844,3716,-14652
90097,1023,505,508,15496,-5484,3560,5852,3780,-14736
90102,1023,505,508,15512,-5432,3532,5852,3736,-14740
90108,1023,505,509,15460,-5492,3476,5912,3900,-14708
90114,1023,505,508,15492,-5444,3516,5868,3796,-14596
90120,1023,505,510,15384,-5464,3436,6024,3808,-14668
90126,1023,505,514,15424,-5568,3684,5840,3708,-14656
90131,1023,505,514,15460,-5488,3420,5888,3788,-14552
90137,1023,505,514,15544,-5344,3528,5828,3704,-14696
90142,1023,505,513,15516,-5476,3632,5936,3800,-14720
90148,1023,504,512,15452,-5556,3740,5844,3700,-14640
90153,1023,504,512,15572,-5464,3612,5876,3732,-14704
90160,1023,504,514,15536,-5416,3472,5876,3764,-14764
90165,1023,504,512,15484,-5436,3512,5904,3752,-14656
90171,1023,504,510,15488,-5536,3560,5828,3712,-14620
90177,1023,505,507,15580,-5448,3632,5920,3744,-14568
90182,1023,505,504,15600,-5532,3456,5824,3828,-14736
90188,1023,505,505,15408,-5432,3568,5968,3772,-14628
90193,1023,505,504,15564,-5548,3536,5940,3756,-14704
90200,1023,505,504,15540,-5460,3604,5900,3660,-14788
90205,1023,505,507,15476,-5528,3668,5896,3660,-14748
90211,1023,505,505,15540,-5552,3632,5940,3812,-14552
90216,1023,505,502,15424,-5508,3580,5836,3724,-14756
90222,1023,504,502,15496,-5508,3652,5916,3752,-14696
90228,1023,504,504,15612,-5476,3488,5844,3604,-14824
90233,1023,504,504,15564,-5480,3736,5900,3660,-14780
90240,1023,504,503,15424,-5516,3452,5872,3724,-14684
90245,1023,504,504,15428,-5572,3660,5964,3800,-14772
90251,1023,505,508,15488,-5432,3544,5912,3724,-14716
90256,1023,504,507,15532,-5448,3536,5968,3700,-14548
90262,1023,505,505,15440,-5420,3516,5852,3628,-14780
90267,1023,505,503,15428,-5528,3464,5892,3808,-14672
90273,1023,505,499,15440,-5388,3412,5852,3684,-14568
90279,1023,505,502,15492,-5540,3588,5964,3644,-14564
90285,1023,505,507,15464,-5364,3548,6012,3752,-14612
90291,1023,505,518,15568,-5464,3552,5904,3764,-14764
90296,1023,505,540,15472,-5528,3524,5932,3744,-14616
90302,1023,505,564,15488,-5460,3404,5940,3852,-14744
90307,1023,505,580,15556,-5420,3584,5940,3680,-14728
90313,1023,505,571,15496,-5488,3416,5848,3748,-14776
90318,1023,505,543,15460,-5488,3552,5876,3724,-14652
90324,1023,505,508,15540,-5460,3464,5816,3676,-14796
90331,1023,504,491,15540,-5436,3488,5832,3652,-14640
90336,1023,504,488,15556,-5564,3540,5840,3656,-14760
90342,1023,504,489,15604,-5520,3608,5800,3664,-14696
90347,1023,504,493,15484,-5432,3556,5832,3628,-14652
90353,1023,505,496,15492,-5460,3456,5872,3708,-14732
90358,1023,505,497,15500,-5440,3524,5856,3704,-14784
90364,1023,504,495,15472,-5464,3568,5964,3832,-14732
90371,1023,505,493,15580,-5444,3744,6024,3752,-14716
90376,1023,504,495,15480,-5452,3604,5952,3720,-14612
90382,1023,504,496,15508,-5416,3628,5732,3748,-14580
90387,1023,504,498,15508,-5448,3508,5920,3748,-14756
90393,1023,504,501,15460,-5596,3428,5764,3740,-14764
90398,1023,504,503,15424,-5536,3504,5856,3668,-14632
90404,1023,504,502,15508,-5472,3560,5892,3696,-14784
90409,1023,504,503,15440,-5484,3484,5828,3712,-14520
90416,1023,504,503,15508,-5512,3604,5872,3696,-14740
90422,1023,504,505,15468,-5528,3572,6016,3780,-14740
90427,1023,504,509,15404,-5472,3412,5852,3836,-14700
90433,1023,505,508,15452,-5548,3676,5916,3700,-14696
90438,1023,505,508,15448,-5404,3492,5880,3692,-14636
90444,1023,505,508,15512,-5460,3564,5928,3796,-14620
90449,1023,505,507,15556,-5436,3464,5876,3724,-14536
90456,1023,504,507,15456,-5496,3740,5832,3720,-14636
90461,1023,504,510,15408,-5404,3424,5816,3800,-14608
90467,1023,505,510,15516,-5516,3468,5872,3748,-14680
90473,1023,505,508,15476,-5476,3552,5940,3776,-14764
90478,1023,505,510,15488,-5508,3516,5948,3800,-14620
90484,1023,505,511,15536,-5488,3528,5872,3648,-14708
90489,1023,505,512,15532,-5436,3548,5828,3720,-14708
90496,1023,505,512,15544,-5448,3648,5832,3792,-14580
90501,1023,505,512,15428,-5420,3488,5884,3660,-14760
90507,1023,505,513,15568,-5488,3576,5928,3780,-14592
90513,1023,505,517,15552,-5508,3764,5892,3832,-14648
90518,1023,505,517,15516,-5472,3552,5876,3720,-14704
90524,1023,505,515,15532,-5560,3508,5860,3672,-14612
90529,1023,505,513,15448,-5520,3624,5828,3692,-14764
90535,1023,505,514,15456,-5460,3572,5908,3700,-14620
90541,1023,505,513,15568,-5480,3572,5800,3680,-14724
90547,1023,505,512,15468,-5408,3724,5784,3732,-14768
90552,1023,505,512,15448,-5516,3772,5832,3696,-14712
90558,1023,505,508,15400,-5508,3396,5740,3796,-14656
90564,1023,505,506,15416,-5580,3432,5776,3736,-14632
90569,1023,505,507,15500,-5416,3612,5848,3780,-14628
90575,1023,505,504,15512,-5380,3468,5916,3628,-14612
90580,1023,505,503,15460,-5408,3564,5848,3788,-14668
90587,1023,505,500,15500,-5460,3492,5880,3752,-14772
90592,1023,505,498,15532,-5504,3548,5932,3736,-14828
90598,1023,505,498,15500,-5420,3768,5824,3776,-14740
90603,1023,505,498,15420,-5484,3748,5932,3724,-14656
90609,1023,505,500,15472,-5444,3588,5952,3804,-14696
90615,1023,505,498,15488,-5504,3568,5840,3672,-14732
90620,1023,505,498,15400,-5536,3508,5912,3788,-14692
90627,1023,505,497,15436,-5528,3420,5980,3768,-14624
90632,1023,505,496,15484,-5432,3516,5796,3752,-14640
90638,1023,505,498,15404,-5476,3512,5888,3796,-14632
90643,1023,505,501,15416,-5436,3508,5844,3672,-14820
90649,1023,505,500,15568,-5484,3540,5980,3804,-14652
90654,1023,505,501,15424,-5452,3556,5936,3756,-14780
90660,1023,505,503,15520,-5464,3540,5840,3700,-14616
90667,1023,506,503,15424,-5512,3552,5864,3676,-14740
90672,1023,505,504,15496,-5540,3576,5812,3532,-14676
90678,1023,505,504,15548,-5484,3448,6020,3696,-14828
90683,1023,505,506,15448,-5536,3624,5880,3708,-14516
90689,1023,505,505,15464,-5488,3524,5804,3672,-14752
90694,1023,505,508,15484,-5468,3604,5908,3676,-14824
90700,1023,506,509,15500,-5432,3440,5796,3768,-14688
90706,1023,505,509,15464,-5540,3472,5940,3768,-14736
90712,1023,505,507,15508,-5528,3588,5892,3732,-14640
90718,1023,506,507,15460,-5468,3544,5780,3812,-14588
90723,1023,506,507,15436,-5508,3516,5720,3768,-14540
90729,1023,506,504,15528,-5516,3656,5840,3808,-14628
90734,1023,506,508,15492,-5416,3628,5864,3820,-14720
90740,1023,506,506,15492,-5472,3720,5944,3760,-14832
90745,1023,506,506,15492,-5404,3336,5848,3620,-14724
90752,1023,506,507,15488,-5456,3488,5988,3688,-14640
90758,1023,505,507,15364,-5484,3592,5868,3492,-14720
90763,1023,505,506,15440,-5452,3576,5828,3776,-14716
90769,1023,505,508,15468,-5436,3400,5760,3728,-14756
90774,1023,505,506,15516,-5568,3440,5892,3696,-14736
90780,1023,505,505,15488,-5568,3584,5956,3708,-14644
90785,1023,505,504,15568,-5584,3564,5916,3664,-14608
90791,1023,505,508,15532,-5416,3688,5940,3772,-14632
90797,1023,506,507,15488,-5452,3544,5896,3628,-14784
90803,1023,505,506,15476,-5496,3504,6036,3692,-14804
90809,1023,505,508,15524,-5476,3592,5896,3768,-14840
90814,1023,505,507,15508,-5540,3444,5960,3640,-14764
90820,1023,505,505,15480,-5488,3456,5952,3716,-14664
90825,1023,505,507,15528,-5488,3492,6008,3664,-14668
90831,1023,505,506,15540,-5420,3576,5932,3612,-14552
90836,1023,505,505,15464,-5472,3608,5868,3716,-14696
90843,1023,506,503,15504,-5484,3512,5872,3676,-14792
90849,1023,506,504,15488,-5504,3448,5884,3740,-14672
90854,1023,506,506,15480,-5420,3548,5924,3744,-14688
90860,1023,505,506,15516,-5560,3656,5768,3744,-14652
90865,1023,505,507,15464,-5504,3556,5848,3736,-14600
90871,1023,506,509,15452,-5528,3440,5888,3740,-14788
90876,1023,506,511,15472,-5444,3576,5992,3796,-14712
90883,1023,506,508,15456,-5512,3496,5984,3800,-14832
90888,1023,506,507,15500,-5428,3436,5928,3728,-14724
90894,1023,506,509,15448,-5444,3424,5976,3852,-14416
90900,1023,506,509,15528,-5524,3524,5888,3688,-14748
90905,1023,506,512,15504,-5508,3376,5828,3788,-14680
90911,1023,506,510,15544,-5436,3412,5864,3744,-14704
90916,1023,506,509,15464,-5516,3484,5880,3616,-14828
90923,1023,505,510,15476,-5412,3712,5852,3732,-14772
90928,1023,505,515,15612,-5484,3640,5968,3744,-14580
90934,1023,506,516,15432,-5408,3428,5892,3604,-14732
90939,1023,506,513,15516,-5552,3484,5784,3752,-14816
90945,1023,506,514,15504,-5512,3500,5844,3608,-14688
90951,1023,506,512,15608,-5476,3560,5832,3764,-14644
90956,1023,505,511,15524,-5560,3424,5872,3736,-14672
90962,1023,505,508,15416,-5508,3572,5992,3752,-14612
90968,1023,506,508,15416,-5420,3492,5888,3692,-14820
90974,1023,506,502,15464,-5364,3460,5896,3736,-14772
90979,1023,506,501,15456,-5484,3576,5956,3688,-14696
90985,1023,505,505,15528,-5516,3436,5936,3764,-14676
90990,1023,506,502,15572,-5520,3632,5860,3808,-14780
90996,1023,506,502,15496,-5500,3524,5888,3688,-14676
91002,1023,506,504,15544,-5496,3596,5820,3668,-14724
91008,1023,506,503,15520,-5480,3632,5944,3704,-14528
91014,1023,506,501,15492,-5536,3456,5920,3776,-14664
91019,1023,506,501,15592,-5540,3456,5864,3700,-14844
91025,1023,506,502,15520,-5472,3420,5824,3712,-14664
91030,1023,505,504,15560,-5476,3428,5804,3656,-14720
91036,1023,506,504,15484,-5428,3560,5940,3716,-14700
91042,1023,506,506,15512,-5484,3648,5924,3724,-14680
91047,1023,506,506,15464,-5532,3384,5884,3728,-14696
91054,1023,505,504,15480,-5408,3584,5928,3696,-14704
91059,1023,506,504,15468,-5436,3484,5880,3752,-14760
91065,1023,506,499,15500,-5432,3564,5888,3732,-14704
91070,1023,506,497,15452,-5416,3380,5796,3700,-14784
91076,1023,506,508,15544,-5580,3568,5956,3664,-14680
91081,1023,506,524,15492,-5432,3536,5912,3688,-14832
91087,1023,506,547,15576,-5432,3520,5820,3740,-14676
91094,1023,506,569,15524,-5400,3576,5832,3672,-14724
91099,1023,505,581,15448,-5444,3560,5872,3680,-14536
91105,1023,506,567,15428,-5468,3656,5868,3808,-14608
91110,1023,505,536,15464,-5516,3520,5856,3664,-14704
91116,1023,506,506,15508,-5540,3560,5852,3740,-14672
91121,1023,505,492,15432,-5472,3540,5832,3764,-14736
91127,1023,505,489,15584,-5480,3552,5732,3716,-14684
91132,1023,505,495,15492,-5416,3708,5832,3640,-14720
91139,1023,506,498,15516,-5380,3564,5876,3812,-14888
91145,1023,505,494,15504,-5460,3404,5832,3644,-14640
91150,1023,505,494,15496,-5444,3484,5808,3708,-14824
91156,1023,505,496,15468,-5452,3404,5856,3736,-14548
91161,1023,505,495,15508,-5416,3476,5804,3780,-14656
91167,1023,505,496,15584,-5448,3524,5908,3764,-14728
91172,1023,505,496,15540,-5488,3436,5868,3624,-14740
91179,1023,505,499,15472,-5528,3460,5900,3688,-14812
91184,1023,505,500,15524,-5492,3636,5840,3708,-14684
91190,1023,505,497,15500,-5432,3440,5780,3704,-14692
91196,1023,505,497,15492,-5560,3620,5844,3708,-14748
91201,1023,505,501,15400,-5548,3500,5836,3648,-14628
91207,1023,506,501,15484,-5484,3644,5912,3744,-14588
91212,1023,506,503,15504,-5520,3600,5820,3744,-14652
91218,1023,506,504,15500,-5472,3620,5776,3672,-14608
91224,1023,505,504,15408,-5496,3528,5844,3752,-14668
91230,1023,505,502,15544,-5520,3504,5920,3728,-14480
91236,1023,505,503,15496,-5484,3520,5824,3816,-14772
91241,1023,505,503,15496,-5420,3468,5828,3772,-14816
91247,1023,505,504,15520,-5528,3428,5872,3644,-14668
91252,1023,505,506,15476,-5492,3492,5840,3652,-14588
91258,1023,506,507,15456,-5520,3492,5824,3708,-14584
91264,1023,505,508,15572,-5556,3496,5824,3740,-14880
91270,1023,505,508,15532,-5456,3624,5756,3732,-14724
91275,1023,506,509,15444,-5492,3544,5860,3640,-14916
91281,1023,505,512,15468,-5536,3716,5852,3700,-14536
91287,1023,505,512,15488,-5472,3564,5820,3736,-14732
91292,1023,505,511,15408,-5492,3604,5956,3792,-14820
91298,1023,505,512,15496,-5472,3548,5760,3648,-14692
91303,1023,506,513,15532,-5492,3524,5892,3664,-14764
91310,1023,505,513,15524,-5448,3540,5844,3788,-14800
91315,1023,505,513,15556,-5484,3524,5844,3764,-14584
91321,1023,505,515,15492,-5536,3504,5860,3836,-14608
91326,1023,505,515,15420,-5500,3552,5896,3720,-14636
91332,1023,505,514,15444,-5540,3520,5856,3700,-14764
91338,1023,505,512,15536,-5480,3496,5900,3688,-14792
91343,1023,505,509,15484,-5544,3580,5880,3696,-14824
91350,1023,505,508,15516,-5480,3508,5884,3700,-14732
91355,1023,505,508,15568,-5468,3444,5844,3760,-14816
91361,1023,505,505,15456,-5536,3576,5868,3796,-14680
91366,1023,505,504,15452,-5520,3356,5896,3776,-14712
91372,1023,505,500,15556,-5440,3704,5816,3776,-14568
91378,1023,505,500,15468,-5484,3424,5896,3696,-14740
91383,1023,505,501,15432,-5504,3620,5892,3904,-14612
91389,1023,505,501,15476,-5524,3356,5824,3688,-14544
91395,1023,505,495,15520,-5488,3644,5836,3856,-14700
91401,1023,506,494,15480,-5444,3604,5932,3696,-14628
91406,1023,505,495,15544,-5448,3700,5804,3732,-14604
91412,1023,506,496,15528,-5408,3524,5876,3652,-14716
91417,1023,506,498,15436,-5464,3568,5960,3620,-14764
91423,1023,506,499,15464,-5528,3436,5888,3696,-14800
91429,1023,506,501,15476,-5524,3576,5912,3828,-14628
91435,1023,506,502,15392,-5540,3624,5932,3780,-14728
91441,1023,505,504,15332,-5456,3524,5900,3592,-14692
91446,1023,505,500,15440,-5464,3460,5984,3616,-14700
91452,1023,505,497,15464,-5480,3620,5932,3676,-14764
91457,1023,505,501,15600,-5452,3404,5944,3592,-14700
91463,1023,506,507,15488,-5524,3544,5856,3768,-14552
91468,1023,506,502,15452,-5448,3412,5908,3724,-14660
91474,1023,505,503,15476,-5424,3508,5908,3660,-14632
91481,1023,506,503,15488,-5452,3676,5796,3680,-14652
91486,1023,506,504,15436,-5432,3416,5900,3744,-14668
91492,1023,506,504,15384,-5528,3596,5916,3720,-14740
91497,1023,505,506,15496,-5440,3444,5944,3720,-14836
91503,1023,506,506,15536,-5428,3548,5844,3800,-14744
91508,1023,506,509,15572,-5500,3684,5796,3684,-14668
91514,1023,506,508,15564,-5476,3480,5884,3676,-14836
91520,1023,506,506,15548,-5500,3492,5868,3640,-14752
91526,1023,506,508,15564,-5500,3480,5764,3684,-14764
91532,1023,505,507,15344,-5564,3636,5876,3744,-14632
91537,1023,505,504,15452,-5412,3476,5800,3700,-14756
91543,1023,506,502,15500,-5572,3516,5804,3744,-14764
91548,1023,506,504,15524,-5536,3484,5792,3752,-14692
91554,1023,506,505,15408,-5488,3468,5900,3792,-14680
91559,1023,506,505,15524,-5476,3604,5880,3712,-14620
91566,1023,506,505,15428,-5448,3496,5884,3792,-14716
91571,1023,506,505,15480,-5412,3460,5856,3768,-14620
91577,1023,506,506,15584,-5408,3560,5856,3844,-14724
91583,1023,506,506,15440,-5488,3592,5904,3604,-14760
91588,1023,506,505,15568,-5500,3504,5824,3796,-14644
91594,1023,506,504,15468,-5512,3528,5876,3636,-14764
91599,1023,506,503,15512,-5472,3400,5768,3600,-14576
91606,1023,506,504,15476,-5472,3612,5856,3672,-14660
91611,1023,505,506,15520,-5512,3536,5820,3700,-14688
91617,1023,506,507,15520,-5500,3372,5856,3680,-14696
91623,1023,506,503,15464,-5448,3492,5868,3672,-14692
91628,1023,506,503,15456,-5516,3468,5924,3748,-14524
91634,1023,506,505,15524,-5484,3468,5924,3756,-14692
91639,1023,506,505,15540,-5472,3536,5840,3808,-14620
91645,1023,506,506,15412,-5444,3444,5868,3752,-14808
91651,1023,506,506,15424,-5376,3432,5912,3620,-14592
